dates,ribex,raena,rmel,rams,riag,vaccine_r
2020-03-16,-0.08207605039653092,-0.16281813138087253,-0.2046326657795062,-0.07725425521865262,-0.32713898862385055,0
2020-03-17,0.062102946101152454,0.06976153903831507,0.0031142971293587804,-0.01573406094194328,-0.08391712779306663,0
2020-03-18,-0.035029800116246124,0.07533219803786873,-0.15872164145308107,-0.10584581434752349,-0.10637968677871963,0
2020-03-19,0.019099913527322106,-0.008981332847977488,0.05183979226070202,0.09475258719228781,-0.10055381429665572,0
2020-03-20,0.007399306518428311,0.1794684756825161,0.07785772985309866,-0.05419636432409811,0.10437268260762679,0
2020-03-23,-0.03363233465704281,-0.2098396127528437,0.020279528950529088,-0.018821705172873224,-0.08805215583418276,0
2020-03-24,0.07527779274177673,0.04357882601727256,0.23089262146145942,0.044973365642731196,0.08039905999928583,0
2020-03-25,0.03296126289204896,0.030913732043614917,-0.06853054240710868,0.12011725422286149,0.07362016389314918,0
2020-03-26,0.012994300068097155,0.03174859250979681,0.03922071315328133,-0.014087746329065223,0.007504689419572946,0
2020-03-27,-0.036974517011257896,-0.07066048240304884,-0.03922071315328127,-0.05115751594237715,-0.06419729239770601,0
2020-03-30,-0.017562850293012026,-0.05385725813829926,-0.0101850250583653,-0.01297980165255939,-0.041993932894946844,0
2020-03-31,0.018668775970804494,-0.00780708456805104,0.04426433871122779,-0.009904491657314666,0.0648123447438128,0
2020-04-01,-0.03082968980615112,-0.015391176193630132,-0.015061307817100723,-0.012344468069643186,-0.06568775528678143,0
2020-04-02,-8.058394019534879e-4,0.02519025676446995,-0.02115361796618341,-0.030456768728353723,0.011324645419227057,0
2020-04-03,0.001140190290259397,0.019705058346874325,-0.008588351232554102,0.014630336683152645,-0.025884416698445628,0
2020-04-06,0.03913826883101938,0.0697081162007548,0.027122109172611965,0.05354078949629861,0.12516239368014603,0
2020-04-07,0.02277966193887493,0.04449132589558617,0.11439617110500017,0.10060989033095982,0.07478062867823226,0
2020-04-08,-0.007195231733154394,-8.707176175412147e-4,0.0060648658025608685,-0.01294053194970651,0.035040906728084964,0
2020-04-09,0.016944764997907955,0.12503145505459343,0.016147986407982158,0.027125187062387004,-0.011662665870947131,0
2020-04-14,0.005359976649028523,0.028399474521697957,-0.005047039848535779,0.02464349669706517,-0.011800896718632574,0
2020-04-15,-0.038590702898894075,-0.039156740159596866,-0.03510774786052163,-0.10549137751388823,-0.10456142990299053,0
2020-04-16,-0.01118892184363319,0.010757265637898895,-0.040841845439849665,-0.0037154890020014808,-7.994900393623002e-4,0
2020-04-17,0.016482264355210444,0.007380123637491784,0.04131814933073107,0.010238647667956208,0.07021822580949079,0
2020-04-20,-0.006463703262533701,-0.03238142584290896,-0.02020270731751958,0.011207035520845066,-0.031797408963568634,0
2020-04-21,-0.02920068748624589,-0.055521648338284976,-0.007804917669384091,-0.07219743728178175,-0.00617242549523039,0
2020-04-22,0.01271478185852108,0.015929575775497896,-0.01978303884944496,-0.0039237902870266845,-0.013245444225076532,0
2020-04-23,0.003965488720024261,0.016543703033231588,0.014873848823206663,-0.005565923330912932,0.016337069731062553,0
2020-04-24,-0.01985037170428713,-0.019181102364213318,-0.036586390753831695,-0.006298866037628951,-0.040147718424780994,0
2020-04-27,0.01766905788259394,0.01050802133645295,0.035108921881273805,0.006298866037628829,0.01554159051815828,0
2020-04-28,0.015418724890171225,0.00953625758409145,-0.024446216137233755,0.002554896261954668,-0.009535229957640527,0
2020-04-29,0.03157456547386006,-0.013026671173746398,0.0893235167480093,0.010843363453566913,0.0502151723243033,0
2020-04-30,-0.01908777225175008,0.009569433533633346,-0.032866808080351986,0.007771376254849484,-0.03241088419110275,0
2020-05-04,-0.03663359519872387,-0.053345980705292735,-0.027584618573568174,-0.047083877003145744,-0.08338160893905101,0
2020-05-05,0.01108727399654743,-0.008253160172926858,-0.03140053644744779,-0.021713807956480046,-0.0395616526745201,0
2020-05-06,-0.011327005732427524,-0.002766207375853021,-0.02928542189183878,-0.036765193824640656,0.003541144932983848,0
2020-05-07,0.008834120480322201,0.00552486659661186,0,0.010571430070445436,-0.03278892885943496,0
2020-05-08,0.007725389317130531,-0.009225157504617533,0.016546396114408935,0.018604034487422802,0.027028651859876185,0
2020-05-11,-0.016484569190040918,-0.020600026305792305,-0.025449309069363324,-0.03832651977522582,-0.0628223598320484,0
2020-05-12,0.01347257757917619,-0.010461331983614253,-0.06072325897971006,-0.01647823073238468,-0.022977698911712852,0
2020-05-13,-0.019606318915478198,-0.02517071922609236,-0.0808815166140929,-0.029506829033504205,-0.04963823245155039,0
2020-05-14,-0.013022845350912231,0.00781256891967267,0.010250315856167884,-0.007514876918076331,-0.02838884380132286,0
2020-05-15,-0.010859934849358021,0.013526718324535494,0.02195282463846698,-0.05254174951732601,-0.007094266892777568,0
2020-05-18,0.045940674704870336,0.07397086582214842,0.08759805931798598,0.13919389351819164,0.1062047375797107,0
2020-05-19,-0.02542632093638323,-0.001784095055533128,-0.03501451784510203,0.05992686623515422,0.07971423665335345,0
2020-05-20,0.011209277116592132,8.924409418064116e-4,-0.02995420334212391,0.012485711333322887,-0.030225022538910372,0
2020-05-21,3.739799685090438e-4,0.020309784191314028,0.008569032725101367,0.010969031370573937,0.04067880727697431,0
2020-05-22,0.0017035632675098515,0.014750775049102053,-0.011441772419784942,-0.005926572944903404,-0.07557623094210193,0
2020-05-25,0.02350650972698673,0.047928508429021535,0.23572233352106994,0.0462393687545877,0.12584948779964106,0
2020-05-26,0.021226290610179784,0.05354852442893615,0.1278333715098848,0.03073860393821781,0.07651895283041085,0
2020-05-27,0.024065950032531026,0.03817257350502981,-0.03252319170556006,0.058779934504495486,0.05350457695799569,0
2020-05-28,0.006889599524654591,-0.011299555253933394,-0.02468228206521909,-0.03514120200973849,-0.008720983724605997,0
2020-05-29,-0.017820967573803456,-0.02921040150073752,-0.056635342652980536,-0.03000959704183503,-0.0757942657051882,0
2020-06-01,0.017447121596655003,0.024654539302775256,0.07842087119249919,0.02441196641258794,0.06920325089072123,0
2020-06-02,0.02552518304778748,0.04173486543971638,-0.016715809189268013,0.013628128064169787,0.031461937581692516,0
2020-06-03,0.029041889945513582,0.05468168707676285,0.01961256271496837,0.03029922872652661,0.10788468582010546,0
2020-06-04,-0.007845668308231862,-0.05322291947899243,-0.01834913866819654,-0.010601119595722266,0.022124966051765123,0
2020-06-05,0.03961815776692622,0.045592004970957375,0.0687122485020876,0.07456752871717591,0.13871466190206827,0
2020-06-08,0.002980590296672994,-0.02111267634603596,-0.001966568972040827,0.0040975471365549175,0.013782362605115573,0
2020-06-09,-0.01837943072627081,-0.03842446470112575,-0.04592027050858679,-0.023698645289866812,-0.06543334435020327,0
2020-06-10,-0.01146856859671966,-0.02848770573187187,-0.050729388674991174,-0.024274010178876912,-0.07432853015595381,0
2020-06-11,-0.051664880589540475,-0.0603394671346905,-0.07751626896730568,-0.064642511205765,-0.09920717041257704,0
2020-06-12,0.002017775369861387,0.0016141811219081335,0.004208563611878227,0.0068415731390298155,0.0453110649257276,0
2020-06-15,-0.004590495966586491,0.012820672505494391,0.023975330035694697,-0.0020683150903061543,-0.03648809661088714,0
2020-06-16,0.031992752828424016,0.014229520726118643,-0.0077750220163658465,0.03898183368723135,0.05456512326831285,0
2020-06-17,-0.0022171252570875005,0.009375099623166704,-0.001378359970121382,0.013842360770082975,-0.03449756776120408,0
2020-06-18,-0.01190418158492794,-0.01173269600004959,-0.010631022241109312,-0.008282398130593146,-0.013333148722884273,0
2020-06-19,0.0032422820772929593,-0.01826168248597841,-0.004190925808098127,-0.003173346574144223,0.007688014878404694,0
2020-06-22,-0.009281972098835614,0.009569426977689326,-0.030800823814404302,-0.028818115155904177,-0.045648043020164585,0
2020-06-23,0.012540624221198038,-0.02328489000802406,-0.004823936030852823,0.015620563073957611,-0.019711797972390106,0
2020-06-24,-0.033199928151215634,-0.023008369025165263,-0.047026729605704344,-0.06486061272437799,-0.09698276027273131,0
2020-06-25,0.0103416987190414,0.009102247181573667,-0.023590837608248996,0.003430535023235689,-0.013804309635463457,0
2020-06-26,-0.012721025997489102,-0.016611677390942024,-0.03216728700707718,-0.0023572280848083533,-0.023303123541759427,0
2020-06-29,0.013793349249455786,0.005012525073125732,0.03008936418149062,0.008970542854660023,0.02607913874990403,0
2020-06-30,-0.006437211104756131,-0.010892466440223443,-0.0167806769303222,-0.013917321305529683,-0.031786906995972204,0
2020-07-01,-5.532962840994731e-4,0.019191269254918496,-0.017605149284673594,0.012640767940685705,-0.00450739508384131,0
2020-07-02,0.03683700431006988,0.029318044705247234,0.08754944533729002,0.05246354824555587,0.16289418076425569,0
2020-07-03,-0.012763488153677107,-0.0016063939197388812,-0.011406024970404337,-0.02516241990224302,-0.015723425635051854,0
2020-07-06,0.02041558276018362,0.01753029753003791,0.010912806711330634,0.010510122615167317,-0.0015860858411742024,0
2020-07-07,-0.0145034790952275,-0.017530297530038062,-0.035655295857237465,-0.004726198147557614,-0.022472855852058514,0
2020-07-08,-0.016380715487181716,-0.017843174194672892,-0.02275175698341607,-0.031383329362608084,-0.042700684894805246,0
2020-07-09,-0.01229132517793512,-0.018167279405530475,-0.03621268949480741,-0.04299400807484637,-0.015365634525820968,0
2020-07-10,0.011567678926864788,0,0.008101583604904736,0.014756395617481589,0.021277336987042955,0
2020-07-13,0.014347927721199413,0.014888637124292196,0.012296332423880911,0.05859056562339902,0,0
2020-07-14,-0.010136145961153859,-0.024097559388744385,-0.039560834750029826,-0.041251618582399154,-0.03906891295659437,0
2020-07-15,0.018275946979956926,0.04280485557693211,0.07197349962508924,0.059435774944481476,0.10426564613822702,0
2020-07-16,-0.0017243212532354836,-0.012976646109744257,-0.01764446397970883,-0.039860724368277506,-0.027596369832421034,0
2020-07-17,-0.004599413110783701,-0.012320484388040624,-0.02384218896275964,0.002104862911410871,-0.02796248230258593,0
2020-07-20,0.005040778885598148,-0.005801897678452369,-0.01621657158924528,0.004405734553217354,-0.026623249261029134,0
2020-07-21,0.0022040416335913837,-8.316507755845204e-4,0.058217495563876016,0.006884308129802448,0.032444628509273134,0
2020-07-22,-0.014028138259243449,-0.010874176625110293,-0.041464874645257464,-0.03404485680917634,-0.024765202340425792,0
2020-07-23,-7.039182693367646e-4,-0.01099380205987018,-0.0304702571474177,-0.003016029860579512,-0.022781951414290433,0
2020-07-24,-0.012289277856638844,-0.013698827351359041,0.0011043623430532275,-0.0025923108617831557,-0.05083575538070124,0
2020-07-27,-0.017158737017623608,-0.01826930309396583,-0.06615867025107637,-0.026966448229814227,-0.061797789265412365,0
2020-07-28,0.01051543351018469,0.024285625573170315,0.031343250565711335,0.018712665311651454,0.02118504357582417,0
2020-07-29,-0.00556298664617217,-0.012069060291475335,-0.020202707317519355,-0.016049570055288617,-0.028511283354669875,0
2020-07-30,-0.02951746287067507,-0.01221656528169484,0.01848695053401637,-0.039327056575856896,-0.013323278836178273,0
2020-07-31,-0.01718367148490811,-0.03211693455439293,-0.10555133714490476,-0.023793984110443905,-0.08417060483275843,0
2020-08-03,0.014091668413329001,0.023298535412402194,-0.02642757733146821,0.016854354373060196,-0.014423964434185312,0
2020-08-04,0.0066587985452742,0.024498119400095386,0.02769903331966493,-0.019217933851609158,0.06165615814939563,0
2020-08-05,0.0025744570729406475,0.020531097998011966,0.0799449607402686,0.048947975175286956,0.09905174849732021,0
2020-08-06,-0.011687892729842428,0.0033812543066705073,-0.007063007584481888,0.01609326212561374,-0.03806318892526784,0
2020-08-07,-0.0010640911607915269,-0.021322769468821192,0.007649345918488999,-0.002664255631564072,-0.004374366207188166,0
2020-08-10,0.014767042031498914,0.01624663340048894,0.04302355523803725,0.012153480851980269,0.0853866183453306,0
2020-08-11,0.029281164864292,0.04721370433550693,0.09014141621789917,0.07038291016398286,0.08073011663266741,0
2020-08-12,0.004464446441229054,-0.006493488699351295,-0.05375371930832085,-0.01943008665210207,-0.02972750254988608,0
2020-08-13,-0.006255820766217383,-0.013114991260270737,0.020895482994162752,6.259572517997151e-4,-0.04076932486586433,0
2020-08-14,-0.013356884722500647,-0.009950306100692493,-0.030688814802537122,-0.034808268652914455,-0.04620376606977051,0
2020-08-17,-0.009014088644296581,-0.03995428948795227,-0.0808175658448974,-0.02338135600416424,-0.05773140781820501,0
2020-08-18,-0.006594252920791162,0.022299371212759777,-0.004753425468427464,-0.005098093719431965,0.017527701958942498,0
2020-08-19,0.007186411510712401,8.477999588113168e-4,0.024707139133998676,-0.017711504551485013,0.0685420646518384,0
2020-08-20,-0.014339097268319714,-0.009365738879002352,-0.01640341407840414,-0.00476135130057359,-0.04847467997572009,0
2020-08-21,-0.0016027748007641418,0.014437584113555973,0.01582218767436345,0.014216667129370265,0.015023458194737686,0
2020-08-24,0.01802592214975113,0.028264575033037958,-0.008759180089881465,0.013796369098303831,0.018468247129049875,0
2020-08-25,-9.849776691625828e-5,0.004089985251525066,0.018594376523487798,0.04936881282103035,0.02395591118974072,0
2020-08-26,0.002051815453528768,0.013782115360006947,0.007456300676454707,0.012126387358132545,0.028617510769590394,0
2020-08-27,-0.004544891218427589,0,0.027059148114005775,0.009308186032555402,0.03998810792784212,0
2020-08-28,0.005947809518111904,0.03636769161738967,0.007204242851847838,0.009426278909812093,-4.1711243672146826e-4,0
2020-08-31,-0.023188417108097072,-0.029147435476523317,-0.030840683688351328,-0.04420146292709894,-0.06595779617542365,0
2020-09-01,-0.0018095274481276223,0.011919092426632362,-0.03123446506174255,0.01711974584492288,0.007988937169518363,0
2020-09-02,0.005733221076391328,0.009434071505325275,0.007609050466720825,0.03662205138935524,0.005730830934339267,0
2020-09-03,0.001299744959227364,0.009345838944059628,0.028170876966696224,0.004434617180496381,0.05182074157945651,0
2020-09-04,-0.002329260007342342,-0.022737177251226655,0.016863806052004725,0.011597770469836673,0.023511099138008598,0
2020-09-07,0.0129351356465006,0.011041137488035238,5.572583036378565e-4,0.00870953636279123,-0.0510145270937397,0
2020-09-08,-0.017911975039047196,-0.018203929894144325,-5.572583036377226e-4,-0.022119083839316184,-0.01993122271676029,0
2020-09-09,0.009430575614618986,-0.009630869099299617,-0.031137528264458415,-0.0022188813721118993,-0.035185388981225335,0
2020-09-10,-0.0030955163197810332,-0.004040409537004974,0.008588658577845357,0.0030244604771636095,-0.013692275732252747,0
2020-09-11,-0.008033093237313847,-0.017974315385958447,-0.04489241110891943,-0.022189124110273274,-0.03602756126196099,0
2020-09-14,0.001137143099643076,-0.0033030665187293723,0.011266054528639567,0.023396407983416134,0.0462691935444168,0
2020-09-15,0.012139892342738169,0.01314725582143763,-0.02085270673855344,0.010601119595722224,-0.013121735233044982,0
2020-09-16,0.010574900768006306,-0.012320484388040624,-0.0018077739180546993,0.005159805159921147,0.003469816111387178,0
2020-09-17,-0.0034654694117115777,0.016393809775676352,0.014371504837653091,0.013370254094421507,-0.022417751409445755,0
2020-09-18,-0.02231833361445406,-0.03222089580377444,-0.06572828927315988,-0.0015637610692480828,-0.1527937074369636,0
2020-09-21,-0.03487334198801843,-0.05257564085630247,-0.06424226872835359,-0.08020571652793493,-0.1354789278383357,0
2020-09-22,-0.0065512617009911706,0.007933069300058297,0.005401768705420153,-0.025546048939982864,0.03938428854827166,0
2020-09-23,8.419426297420529e-4,0.0035057090350850656,0.01271345327298515,-0.014013892579834843,-0.022049584162098648,0
2020-09-24,-0.0016243976801952585,-8.753260952766218e-4,-0.017438403001638025,-0.007081220353648693,-0.04464179033657355,0
2020-09-25,-0.0022755342343676256,0.012184667985031771,0.018103075674828915,0.008183236994102177,-0.016650727487150088,0
2020-09-28,0.024323498637086376,0.023087857406358128,0.051160395191395196,0.0529768334143425,0.02967865602007819,0
2020-09-29,-0.011536495903386764,-0.00934194479795465,-0.03403217671668748,-0.003557563655851371,-0.04370245738560925,0
2020-09-30,4.467543307046569e-4,0.017759502704916833,0.023241846698337048,-0.002308763725636696,0.03600270808430613,0
2020-10-01,0.0020970903988478456,-0.027189482773242384,-0.01608268823274598,-0.010137341194153928,-0.003387373188162816,0
2020-10-02,0.003529770321024799,0.003439401528438503,-0.016345574774742605,-0.0192891106970279,-0.023045883879992627,0
2020-10-05,0.012271703191579976,0.019550159175314188,0.033703773384500466,0.015673965877247963,4.959087629524246e-4,0
2020-10-06,0.014273449620152163,0.031485575007827664,0.07488159616554768,0.026073828067640088,0.05638689390748694,0
2020-10-07,-0.003769978602299887,-0.019770010046192985,-0.0029612103367796217,-0.0031182023303131584,-0.004697049499869156,0
2020-10-08,0.011896896761284016,0.005806777020639864,0.009445170571518648,0.04498576711244744,0.10281490545839249,0
2020-10-09,-0.006009886901565992,-0.0024845064540070577,0.015160640230681446,-0.001992489182868696,-0.03501546396767883,0
2020-10-12,1.4400621599461054e-5,8.288355391360087e-4,-0.01987207415200123,-0.01872223822917708,-0.009725982945811035,0
2020-10-13,-0.010964771716944323,-0.03370158966290403,-0.03483835804930732,-0.016390430605210855,-0.04172941039192488,0
2020-10-14,0.006003571175336249,0.03452979674958242,-0.053999307249399935,-0.02235079986576496,0.007843177461026099,0
2020-10-15,-0.01453420865092944,-0.015012817223622028,-0.0058233745931766025,-0.007846482756749179,-0.027016081814481552,0
2020-10-16,0.004814759237228243,-0.022090940632061545,-0.022310636693620316,0.005943532610662863,-0.0014174346809732823,0
2020-10-19,0.0015317400935469963,0.03544671522986916,0.004634235370898751,0.0021141234536862247,0.03849304348318828,0
2020-10-20,0.009733474488271637,0.04380263924214098,0.013123547929807428,0.0048457695158411,0.06431101573333652,0
2020-10-21,-0.016857738520879666,-0.037191011851615614,-0.01908580474422547,-0.03073231583684017,-0.054351675830578,0
2020-10-22,-0.002189858664625659,0.00983611208903477,0.025583553401745562,-0.00848843935090851,0.04190249165400922,0
2020-10-23,0.0141419163293872,0.02258163695888639,0.056042362385743616,0.019695474871753594,0.03439099271500561,0
2020-10-26,-0.014097806423910566,-0.036544869984439524,-0.031728944642865846,-0.03489230939655367,-0.07764574961902843,0
2020-10-27,-0.021654316498270005,-0.017522341982274547,-0.014004048084016443,-0.05919698932551803,-0.03815677775461286,0
2020-10-28,-0.026956370903742255,-0.038614835133585726,-0.03589292306060673,-0.05120662272155043,-0.032867926466565466,0
2020-10-29,-0.009715911730560972,-8.753260952766218e-4,0.020388736524641484,0.016224545485712172,-0.020548668227387563,0
2020-10-30,0.0062811758126347424,0.012184667985031771,0.034552381506659735,-4.8770732674045277e-4,0.05435336291234005,0
2020-11-02,0.020464273953600082,0.03735580384480704,-0.012658396871923465,4.8770732674034733e-4,0,0
2020-11-03,0.024894066249222375,0.027939384896696777,0.012029268194362126,0.04131940605019857,0.03767096783022692,0
2020-11-04,0.00447775588379318,0.01208230546559931,0.008771986072837041,0.03517195005847761,0.02405461193072954,0
2020-11-05,0.020765265864939847,0.0015999683413129655,0.019765930721800766,0.0517223654135396,0.01181374492213966,0
2020-11-06,-0.007800235658211155,-0.017742368640273034,0.007919627138063224,0.01638160272040909,-0.0021772270738655295,0
2020-11-09,0.0822526544506429,0.13880627096730042,0.31535980599858626,0.13978948679119993,0.23165128558933923,0
2020-11-10,0.03322477185439153,0.04838538880638876,-0.004881305454421386,0.06258707702405969,0.0633059153180126,0
2020-11-11,0.010615999305616783,-0.0287493930430707,0.03754260183291946,0.013354059204520298,0.07621545449328672,0
2020-11-12,-0.008724475804796922,-0.02105340919783238,0.0055543830045221825,-0.04593707818022273,-0.03364231641823484,0
2020-11-13,0.00744056435316474,0.004246333254331608,-0.007698925966682473,0.014495569352206576,0.004035392718119851,0
2020-11-16,0.025683247973999897,0.029915190772181598,0.09651948772052885,0.017742681476657148,0.09339328233513207,0
2020-11-17,-0.00651996782223132,0.0013699454197332625,-0.027269028115551635,0.004472706655998053,-0.028332128277212622,0
2020-11-18,0.005931254973373874,-0.01309015577800465,-0.007641299999958755,0.04003900764093356,0.03114982526683766,0
2020-11-19,-0.006448083123174107,-0.008356573786502886,-0.03366491964434392,-0.018978412291766934,-0.023630992852810322,0
2020-11-20,0.005996926051708979,0.01733145635163994,-0.014297972759502576,-0.01115441681834729,0.019118858857944298,0
2020-11-23,4.135938777231785e-4,0.0082135780874909,0.05720547377077921,0.0023765076538932975,0.05445392462900283,0
2020-11-24,0.020094446573698178,0.0020429220796981673,0.07603468627599758,0.026766435226156637,0.024326953224111606,0
2020-11-25,0.0026367603360826805,-0.019231382732326146,0.009225157674825908,0.016047486601705973,0.00599038124206405,0
2020-11-26,-0.007388193628456889,-0.0020826318487109368,-0.015733781302213184,-0.01836120435578841,-0.04054072186783878,0
2020-11-27,0.010567574295598427,-6.951060484443386e-4,0.02396428043872863,-0.0016558871282893973,-0.025470362228020713,0
2020-11-30,-0.013991264689897446,-0.05136647508870084,-0.016529301951210582,-0.048906197583182744,-0.04105318166727949,0
2020-12-01,0.00788030791445662,0.03170289931761418,0.056695343676545294,0.02169136518850048,0.049890576935219186,0
2020-12-02,0.00977907288297148,-0.006403394208655331,0.013901179544940979,0.0348093711885199,0.0030199062072329076,0
2020-12-03,-0.002447963954241598,0.013470561431747869,8.62440760658704e-4,0.024692629037740058,0.03554493741941129,0
2020-12-04,0.0147912585132543,-0.001409422346675295,0.008583743691391435,0.026600681797178987,-0.0021186448602852144,0
2020-12-07,-0.005699419832000136,-0.017070179969769818,0.011894787652149146,0.0074720613647544475,-0.02008368481671608,0
2020-12-08,-0.005817070341222002,-0.009369351422792417,-0.027398974188114503,-0.02735591008430474,-0.036357626088235624,0
2020-12-09,9.354605610940264e-4,-0.007997178033898352,-0.003478264376324697,-0.029437739443102,0.02219231159436221,0
2020-12-10,-0.006456508305022083,-0.006590972085474052,-0.014919100763391318,0.004585710661129903,-0.02107092095259814,0
2020-12-11,-0.014675150743221439,0,-0.02870152171249916,-0.016142666198783063,-0.043522471374868504,0
2020-12-14,0.009590321218387132,-0.0014706767356642894,-0.015589494997194496,-0.00499423382824016,0.009611257910113805,0
2020-12-15,0.001423919078950864,0.017505983355699688,0.06615458982589592,-0.007370184239172088,0.012386734781426356,0
2020-12-16,-0.0015835973426598427,0.004328946201066448,-0.014815085785140587,-0.008102677686234808,0.022924450912541326,0
2020-12-17,0.0017062530864164823,-0.004328946201066484,-0.0017574696966461973,0.021462913263324855,-0.004486827493592922,0
2020-12-18,-0.014329370539129142,-0.016035306620035387,-0.023132704110906035,-0.04408986419235072,-0.029086738301834152,0
2020-12-21,-0.0312904750343247,-0.020787704052361747,-0.02091936222374188,-0.04105316360369593,-0.09239198816667171,0
