dates,ribex,raena,rmel,rams,riag,vaccine_r
2020-12-22,0.018367393737896736,0.016369390629466334,-9.195402946786571e-4,0.05037162612070749,0.057951498186379964,0
2020-12-23,0.017416937285641962,0.02406242936678108,0.0641359562185424,0.012969447893424876,0.06829381518445363,0
2020-12-24,0.0046833162653876275,-0.0014419396406915423,0.011154126797206182,0.028415751093201453,0.02349797126730392,0
2020-12-28,0.005422012008648874,0.025642366226248672,-0.005132603226520314,-0.006613797311287157,0.018945086242449203,1
2020-12-29,0.002351407921483584,0.010493275936058382,-0.015557790030925896,0.010561138027975295,-0.020859485842578716,1
2020-12-30,-0.0024985809444346917,6.956939411027131e-4,0.013841051411871511,-0.0032883456406070303,0.014674176355449688,1
2020-12-31,-0.009945757265269205,-0.011188969877161089,-0.017331456351639976,-0.019288924950812743,-0.03430162053007524,1
2021-01-04,0.0031534258563745737,-0.02636417064470063,-0.06593810149199437,-0.02550724878555436,-0.07535429244741682,1
2021-01-05,-9.511874703165538e-4,-0.001445065264706941,-9.341429917970186e-4,0.002751979673659735,-0.0021093875532772802,1
2021-01-06,0.03148331503381866,0.020043641019114548,0.0438827262590927,0.02309102535974201,0.05459101833470281,1
2021-01-07,0.004242332929358001,-0.012838999059788308,-0.009887721006407488,-0.04778367273197544,-0.007454162955773156,1
2021-01-08,0.002608199888666261,0.01000004047636898,0.017905581331139373,0.005267773514222611,-0.0017281110291428126,1
2021-01-11,-0.005988636514529352,-0.01287573623462871,-0.024249055253314385,-0.015175798571407719,-0.02009093636549689,1
2021-01-12,-0.0013888921528706394,0.011453282210047712,0.03484050466072018,0.017973981677285266,0.036105004642116356,1
2021-01-13,0.0018195034647995635,-0.00929576242520563,-0.013256932993545814,-0.009122800112365131,-0.029070977984736325,1
2021-01-14,0.0013506778280728234,0.017800399176550494,0.016762633341174192,0.009821141639480214,0.06282121797697555,1
2021-01-15,-0.017069539010288924,-0.0028268146032413705,0.002621233479874287,-0.019383831575447225,-5.486968587593726e-4,1
2021-01-18,0.00288741674395667,-0.02363162576469939,0.013865040137171533,0.002132937156547327,-0.007160592424608579,1
2021-01-19,-0.006746310571745503,-0.015334408150218049,0,-0.005340942017824424,-0.010279295956807752,1
2021-01-20,6.217860387194297e-4,-0.00220985725290469,0.004293694874699436,0.01277069479724393,0.01551707498855624,1
2021-01-21,-0.010045228160239235,-0.025393515029385826,-0.01467441092926023,-0.026430181326480992,-0.02844586665631591,1
2021-01-22,-0.01060754396516821,-0.01141130704784829,-0.030907537463076548,-0.0076294286086118724,-0.03746835974706044,1
2021-01-25,-0.017460305315671953,-0.015420506384790396,-0.04494107916842932,-0.048188632871835425,-0.07404020081419539,1
2021-01-26,0.008523471839724326,-0.0015551869567828232,0.034120414527712604,0.022328288693537056,0.00410289355737473,1
2021-01-27,-0.014186929517191948,-0.012529513854491374,-0.0027235604670404925,0.0022430289778059696,-0.008222690225767304,1
2021-01-28,0.010110797941000348,0.03636767400313787,0,0.014826068185200731,0.047443403379048725,1
2021-01-29,-0.02230812713481533,-0.03322053535418177,-0.01834913866819643,-0.034053804388310904,-0.022665595090233845,1
2021-02-01,0.005232845498832666,0.01404081519845693,0.02016566959459442,0.011355118222940112,-0.0021708800586406067,1
2021-02-02,0.01939215464103994,0.038743857854690464,0.033901551675681416,0.03185458222422299,0.052022615453031176,1
2021-02-03,0.0077551212271996005,-0.008982073961132899,-0.02666824708216141,-0.002189763588788317,-0.0070985213776771795,1
2021-02-04,0.013610073323420098,0.0030029602822573003,0.04836107169342127,0.010178150296220247,0.03843267754811262,1
2021-02-05,0.01127494396585172,0.020037865238639995,0.027932412675593758,0.015787931230991384,0.027885203489535857,1
2021-02-08,5.232911696208891e-4,0.013863731414553665,0.04249005162095219,-0.007862763741420604,0.009950330853168092,1
2021-02-09,-0.014461036318008795,-0.023461464423805353,0.0023971245997214514,-0.0119113477634029,-0.034413803031542525,1
2021-02-10,-0.004404215627563581,-0.009690742893095091,-0.02259983191724092,-0.005096534465479552,-0.027122262626525694,1
2021-02-11,-0.003452751862128983,-0.014334413356383238,-0.010668956349567615,-0.012856026821936045,-0.004103171055688641,1
2021-02-12,0.0021624732702759547,-7.602128661017714e-4,0.002472189145389073,0.0011084797201611105,0.005564518678020066,1
2021-02-15,0.018267875843862257,0.00983740801487537,0.048986108130086414,0.031263923680231794,0.06391770931490456,1
2021-02-16,-0.0060890565956950304,0,-0.014207026644349374,-0.0053830919857272615,0.016843647329554002,1
2021-02-17,-0.003809200651420301,-0.003016661447008509,-0.0015910902322418517,-0.0321783149997642,-0.015201161332050553,1
2021-02-18,-0.007984826344555173,-0.024466030056999308,-0.009600073729019342,-0.013844898155778551,-0.003287674194191638,1
2021-02-19,0.01153643014416949,0.012307893830191067,0.037085117547517865,0.0384378057821199,0.046120774188328134,1
2021-02-22,-0.004845113610181357,0.04777023146701751,0.04246278556372142,0.01368400923507408,0.07519303764472543,1
2021-02-23,0.0170985406129401,0.03086002365739688,0.0014836797973919443,0.056999496621676714,0.021640661783939235,1
2021-02-24,0.002118426962469361,0.01890148696311785,0.03353083804771015,0.013423003440249033,0.04420352094771386,1
2021-02-25,0.005811680356021947,-0.009756133132523052,0.020575397716455113,-0.018164004572003036,-0.014672431948020037,1
2021-02-26,-0.011219476695113518,-0.013394694592646078,-0.016997576368571136,-0.02439560984679287,0.028235026820777227,1
2021-03-01,0.018442815155797366,0.0014185250605597043,0.0035650661644961446,0.07696100893000862,0.06728508265787787,1
2021-03-02,-0.0026652266335212534,-0.004261412608000322,0.015537035708990097,-0.00322574473258573,-0.01522872070182467,1
2021-03-03,-0.003176489550758979,0.012730037404226622,0.022862097225545764,-0.02287684696393187,0.06916335993677186,1
2021-03-04,0.0029610704520308903,0.003507544735859963,-0.017271586508660595,0.016393809775676352,3.976933836469129e-4,1
2021-03-05,-0.0080766022167864885,-0.01694962205722013,-0.058840500022933465,-0.03474291477383986,-0.059382848404662666,1
2021-03-08,0.018815974397283653,0.0377403912940223,0.04551164608287709,0.010716763382191513,0.031564082117940886,1
2021-03-09,0.006162752134601359,-0.0013726631793132178,0.009138903676202348,-6.66461198723258e-4,0.0020420672809948488,1
2021-03-10,0.003383915788227637,-6.870903598287757e-4,-0.03416702452057515,0.015545194925878974,-0.016039825681036523,1
2021-03-11,0.007921412152776038,-0.006896579059060329,-0.0021747018356883204,0.028471706439858652,0.023761871774946874,1
2021-03-12,0.005975362231607725,0,0.024373966479583585,0.012678442310807803,-0.002026343145232584,1
2021-03-15,-0.0010532016545503587,0.008956332598202473,0.014763009774984421,-0.0268129691946757,0.02602749524477545,1
2021-03-16,0.002579041999971738,6.855742539921954e-4,-0.005598335125420975,0.0041969713874873285,-0.003960401216096794,1
2021-03-17,-0.0067450588737050544,-0.011720210358271302,-0.03208831455150051,-0.01068842564146501,0.003960401216096914,1
2021-03-18,0.002914477660544937,-0.0020826318487109368,0.012243581105711408,0.009398902595099025,-0.006742044177973702,1
2021-03-19,-0.015376244897082702,-0.02035868181953095,-0.02684238052686417,-0.04015016043949165,-0.03853650636885415,1
2021-03-22,-0.01775950219305179,-0.028049260046224326,-0.032887866844835176,-0.01727392625952343,-0.05657472784643293,1
2021-03-23,0.00559346084730644,-0.019146431290050208,-0.032435275753153844,-0.017229922843460366,-0.04933735980552077,1
2021-03-24,0.006344370811253407,0.017686489424896888,-0.0031446566794717194,0.01140499641690645,0.03922071315328133,1
2021-03-25,-0.0040586050780295835,-0.004392327754032601,0,0.006508003621409417,-0.0013271402080625746,1
2021-03-26,0.01049238012576201,-0.01106613997935891,-7.877117382493169e-4,0.014574008044883917,0.015810606026642245,1
2021-03-29,-7.181257932525897e-4,-0.009690742893095091,-0.011890746521521674,-0.008447423242673833,-0.018026427894923893,1
2021-03-30,0.012067657075947723,0.030249491263589303,0.027528281746321506,0.02744487827014475,0.04510738649759474,1
2021-03-31,-0.0017700170939365701,0.0050742912587928195,-0.017214822618048343,-0.0033068977728187648,-0.008945746558458277,1
2021-04-01,-2.7980499258195866e-4,-0.002171575205481616,0.016128119103514013,0.001985424196327841,0.05047995558712207,1
2021-04-06,0.006623233631824402,0.007939456906627373,0.03839594126352075,0.005275317212422782,0.01694272073031192,1
2021-04-07,-0.00431746469177375,-0.006491252437932816,-0.001196530205572264,-0.014574637044051599,0.007968169649176881,1
2021-04-08,0.004688020740173643,0.012225949157758306,-0.019952294287404283,0.00896868666611042,-0.014791394997302329,1
2021-04-09,-0.008370390152331231,-0.011502578420971283,-0.023167059281534303,-0.028511087893095685,-0.0195207499914765,1
2021-04-12,-0.003883432234865029,-0.01787388032397048,-0.01447932126483425,-0.0034082684372497866,-0.02032843285882874,1
2021-04-13,-8.793683588219044e-4,0.00988831338717964,-6.343165452138862e-4,-0.008227746106474953,-0.019040135166950675,1
2021-04-14,0.007397793635442885,0.011234059200648612,0.03491626510622788,0.022801754151358825,0.02821833893780074,1
2021-04-15,-0.0019581337259033525,-0.0061450113370784265,0.013390340059584258,-0.006074892070233797,-0.007921659102902217,1
2021-04-16,0.004876372553252171,0.005423987497888573,-0.0018154316635085382,-0.011576567434825897,0.006259148329288633,1
2021-04-19,0.011301817714987708,0.017161729929704654,0.03452723919546287,0.011914966490348337,0.013223333174689433,1
2021-04-20,-0.02935426228127007,-0.046064397572455514,-0.056573447458834025,-0.05138233744997933,-0.08076135664445847,1
2021-04-21,0.007114548161432087,0.005183255020424301,0.0319905421330218,0.025673979858497727,0.0017785687214031676,1
2021-04-22,0.0159522732502208,0.009555405619009489,0.014290210430984317,0.021978958424693593,0.02370611452401687,1
2021-04-23,-0.004422503624511038,-0.022564324092487976,0.012046568480924148,-0.005791193058239863,-0.017064513842797346,1
2021-04-26,0.009618824428904112,0.02402629077524209,0.021953510215872423,0.01962173880289855,0.038524564862566425,1
2021-04-27,0.006277706360230956,0.011980604495029227,-0.0065931154696436374,-0.012133633761844866,-0.0021253993123134776,1
2021-04-28,0.004887077557497275,0.013620239228517721,0.01314304633337632,-0.010567662597521489,-0.0064034370352070245,1
2021-04-29,0.0026784166388465905,0.016943638488543446,-0.009411163144764747,-0.004120919293307803,-0.011197360748502189,1
2021-04-30,-9.298222607913944e-4,0.012867442226006422,-0.023776127247266538,-0.024735593125910338,0.0025951571658390645,1
2021-05-03,0.008888366990511818,0.025922345337866404,0.02835017753197351,0.03364281215479934,0.02811087996652828,1
2021-05-04,-0.007142824858391716,-0.012536203733035389,-0.01003304961939351,-0.026963212878012476,-0.015235165606482859,1
2021-05-05,0.015440004278255785,0.015897551435740138,0.02194132756768393,0.006287079683320396,0.0063762171392758435,1
2021-05-06,0.0016045006227731159,-0.006734032181344068,-0.028589711645886404,-0.007338823845971826,0.00969857907908641,1
2021-05-07,0.0085359745775399,0.015421042954893362,0.03645050450982104,0.03447428603026737,0.0252758431927437,1
2021-05-10,0.009349875567993363,-0.03693455108148905,-0.0028003378703190854,0.004058138881047205,0,1
2021-05-11,-0.017329348534959817,-0.005538283280880119,-0.042388934747549414,-0.006093383782442703,-0.0747376554438433,1
2021-05-12,0.0022784242673242715,0.01173234287396252,-0.009997142949422326,0.0016963192923215341,-0.006191970247920995,1
2021-05-13,-0.00461781503688641,-0.006884708777497144,-0.018792499349367286,-0.0040761266368030775,-0.0062305497506359745,1
2021-05-14,0.019810872836562486,0.016784069461236232,0.033168572080945355,0.048174105189088004,0.024256977645559962,1
2021-05-17,0.0010928246696955304,-0.022673613716641613,-0.022982744051909837,-0.02496026152548961,-0.030526590659155393,1
2021-05-18,0.0030863223604405353,-3.474404900284854e-4,0.02064970129054354,-0.006004020804725696,0.026159771492815006,1
2021-05-19,-0.012402533435619765,-0.014000928154608915,-0.017079331535251138,-0.02027776458685691,-0.010558831050335248,1
2021-05-20,0.005891702670671436,0.004571796155643398,-0.009849355850335103,0.019273613874866747,-0.012013492648823903,1
2021-05-21,0.008697009347375245,-0.0010531438350282806,0.00299491089385294,0.0033433164153277304,0.019504164377981553,1
2021-05-24,1.6295934200497884e-4,0.011871626482962432,0.023057480247546544,0.016879451316853193,0.0021925025226679218,1
2021-05-25,3.4757904207932623e-4,-0.011871626482962427,0.020249462507354057,-0.004935032304628675,0.02209316631670589,1
2021-05-26,-0.001282197292228303,7.021840102191263e-4,-0.00805064727716702,0.009845878604524587,0.006831794291703272,1
2021-05-27,-0.001175083853868012,-0.007044763345227837,0.014046382583501266,0.004561721749512959,0.0017006806820174724,1
2021-05-28,0.004182356755126001,0.010898353721239085,-0.020417675494342275,0.007772059847702889,0.002545610199433596,1
2021-05-31,-0.008240089947493525,0.0034904049397685676,0.004637689471751125,-0.004202333577168931,0.006335818449085924,1
2021-06-01,0.0044496166569768375,0.01487140701112216,0.023436339884584313,0.0025881605328048935,0.01005454637095309,1
2021-06-02,-9.798371868867456e-4,-0.00654382930591018,0.0014114328384078085,0.02236510135161439,0.012015889339694299,1
2021-06-03,-0.004180499866750453,-0.020244977650302406,-0.01879326381428577,-0.014640586141905913,-0.049387541905008166,1
2021-06-04,-0.005935125280898209,-0.008854316557327581,8.619451761924364e-4,-0.01096078009163878,-0.006947487779735154,1
2021-06-07,0.00825122136705385,0.00744290493524214,0.00943268391663083,0.003236264881930102,0.023682484643559105,1
2021-06-08,-0.0010918700915428623,-0.01853229050180811,0.0034081259912867737,0.010605900220982704,-0.016734996863823976,1
2021-06-09,2.7307931012637105e-4,0.041914901540180606,0.019096339919095043,0.031159089896372505,0.028579466976346425,1
2021-06-10,-0.0024384841649662814,-0.025857464644321905,-0.033949512156254566,-0.013728780264136086,-0.014400926553823993,1
2021-06-11,0.007765017723189096,-0.005679837836212482,0.01994368096733533,0.031542457974516616,0.009764458817080816,1
2021-06-14,0.008233217442542129,0.018692196300787774,-0.005374076008412373,-0.0030487371872570676,-0.038764543450244306,1
2021-06-15,-0.005445125710041093,-0.005254872617448672,-0.018028818555393487,-0.015384918839479456,-0.0017582422111963897,1
2021-06-16,-0.003092299324305654,0.005254872617448592,0.007193240626448343,-0.011852883435066002,0.008324253982086877,1
2021-06-17,-6.848320256504013e-4,0.013879472749808391,0.0017187056651316857,0.0028199298022466433,0.02286060304574972,1
2021-06-18,-0.01813900796058605,-0.020188704968840027,-0.030512319086950634,-0.013862808756339648,-0.012012156448003545,1
2021-06-21,0.0023338398108962433,0.0056101339878134055,-0.0014764508809373999,-9.522457396891515e-4,0.0012939402279792801,1
2021-06-22,1.767036734783772e-4,-0.0028010802039762557,0.018445845790751432,0.013249405177218825,-0.013015368112070248,1
2021-06-23,-0.011017826309126288,0,-0.01284689201595961,-0.006602727861176341,-0.008771986072836994,1
2021-06-24,0.013312674307251134,0.03140888384883022,0.003227228853480245,0.012227742692789796,-0.010183838290119292,1
2021-06-25,0.0023006533805857068,0.0060976409062634745,-0.0216144609976294,-0.003746507689677865,-0.022958469555907742,1
2021-06-28,-0.020135371060461413,-0.0424275329283267,-0.06651593137533472,-0.04281805923513531,-0.06441709560163178,1
2021-06-29,1.569835343107407e-4,-0.022448789256154025,-0.017750990540599483,-0.03792866536976755,-0.015170342316715716,1
2021-06-30,-0.010588487152194044,-0.003248492263857616,0.015829760362705718,0.005748113882601189,-0.0019743343037176295,1
2021-07-01,0.012515961393805494,0.00971398906394428,0.029994355868191616,0.0016843191060288139,0.037813521029540165,1
2021-07-02,-0.0027690976512835773,0.007846017593169191,0.0055831410537133894,0.007377682754438877,0.006165540043482175,1
2021-07-05,0.004346459402308023,0.0024836343620010443,0.016260520871780326,-0.005696128605362722,0.0425793147763579,1
2021-07-06,-0.0096142284491077,0.004596041226060619,-0.005186891873002718,-0.002354904348535765,-0.010018298727045818,1
2021-07-07,-7.112276207464974e-4,-0.006014566286620345,-0.025090366814104988,-0.01698410362117831,-0.033507089913633874,1
2021-07-08,-0.023354967997901887,-0.013576443190549315,-0.02863701893329181,-0.02392211472057223,0,1
2021-07-09,0.014518207993947404,-0.0025212043433377428,0.004830149464794295,0.010124052083761836,0.021073128202023172,1
2021-07-12,0.0045586281017445445,0,-0.022743020544636998,-0.004176859463088146,-0.03585289664316584,1
2021-07-13,-0.013922549075131487,-0.020401348748638276,-0.013565137703563908,-0.03441883060090332,-0.02480068759452938,1
2021-07-14,-0.004206747456977244,-0.016701074025991698,-0.0157800823532086,0.0010823923022979772,-0.010891196765450438,1
2021-07-15,-0.015280776172485364,-0.016604245624315502,-0.036179656577502356,-0.014895825195694525,-0.03417621564321239,1
2021-07-16,-0.002442267465953935,0.01847375440425004,0.018425690761933563,0.0076573209155421,0.011013045104739166,1
2021-07-19,-0.024334995697737852,-0.04079091045738417,-0.030072196148257284,-0.03549359636301484,-0.057398171685674175,1
2021-07-20,0.0067588274295028936,0.010065923047195623,-0.019355442952956204,0.012343527066926561,0.0029629651306570487,1
2021-07-21,0.024698448956183266,0.0175644295659448,0.043207854018783416,0.03038857357624062,0.053925652403864335,1
2021-07-22,0.006376243982770545,0.002268341237271388,0.0031147282492293856,0.012898799519479124,0.011150647719509741,1
2021-07-23,0.011004250844409404,0.019817504266933076,-0.01461912565724273,0.0049715834375912765,-0.009622763541456442,1
2021-07-26,0.00663147552761573,0.004064317301462671,0.029368149664433605,0.01651193305503679,0.04575636534959553,1
2021-07-27,-0.008698493511329626,0.003313067525889756,-0.005805035936292605,-0.025764668271208255,-0.0019464726340235644,1
2021-07-28,0.0039580384523651094,0.005497539838302682,0.015967725028494403,0.02122470940423438,0.039164508643791215,1
2021-07-29,0.00600453973032124,0.00619416088152862,-0.0037143382227294627,0.009059312908504162,-0.003284075201189773,1
2021-07-30,-0.01266763131130866,-0.025382985816916417,-0.016715381509216472,-0.04287632746351735,-0.07588079774150583,1
2021-08-02,0.009521477676002105,0.00668408719481268,0.014005352750351193,0.02855293848216119,0.029718755978343187,1
2021-08-03,0.001608489067098767,-0.010042903601583324,-0.02925694821111218,-0.059064401785076985,-0.013376468957703039,1
2021-08-04,0.0022886186772224336,7.47429016542798e-4,-0.009828088936262651,-0.0033651180244909495,4.986287812112266e-4,1
2021-08-05,0.004946248530640415,0.03306693480854431,0.0424714271088928,0.021856768504318815,0.03670585787175363,1
2021-08-06,0.004798067402475111,0.00576569525175958,0.004721762566904689,-0.01105394433379237,-0.01500875426118058,1
2021-08-09,-0.0014764367329173815,-0.026580804533206836,0.0016809551781264904,-0.014179323250386955,-0.03071068491593443,1
2021-08-10,0.003726409557452757,0,-0.0033647407249544924,-0.015146124597588649,-0.007067167223092443,1
2021-08-11,0.008593134292364031,0.021176359511211378,0.014056456339223346,0.0019058896927125137,0.01558211974724273,1
2021-08-12,4.0106331413270347e-4,3.6122811753117084e-4,-0.011027680677062748,-0.004580179806348125,-0.020915465722605147,1
2021-08-13,0.0022692247187096905,-0.006885310841872271,-0.0026917916657114146,0.018947137835117207,-0.003315906621988099,1
2021-08-16,-0.008166793694470105,-0.006933047216937799,-0.004389674447072418,-0.02162861813714228,-0.010788699559553947,1
2021-08-17,-0.006845618890820801,-0.00956595216309729,-0.022588229373963417,-0.021322730697211814,-0.03254880503815475,1
2021-08-18,0.011718073490181023,0.011029523575499604,0.02292658160185728,-0.0035328789732206,0.02320779264501604,1
2021-08-19,-0.0076095349974583506,0.0010962471647002177,-0.01259591121397759,0.00235661929217928,-0.02374155299929493,1
2021-08-20,0.0014704209187893253,-0.021784114872589855,-0.024624098322248423,-0.011045516854995215,-0.008848428826953691,1
2021-08-23,0.005904912840808925,0.01187402448252812,0.028726668179026162,0.015351669483737913,0.016560207506045057,1
2021-08-24,-0.002176741090790497,0.00844812370730789,0.04110854506768532,0.018576366041685628,0.018893241069169984,1
2021-08-25,0.0032132998751954788,-0.0018304966157649863,0.009126530101483425,-0.01079428389057112,-0.006519777952076799,1
2021-08-26,-0.009479614272624294,-0.0073556787855621475,-0.018006706858342367,-0.0054410939803907045,-0.010520875581815537,1
2021-08-27,0.0033118374302235016,0.006255814330048678,0.0036273741339993355,-0.001169857828288511,0.01078248447800999,1
2021-08-30,-0.006104515526645213,-0.008473132385419198,-0.013254004493174982,-0.007047719069939978,-0.006560842324181541,1
2021-08-31,-0.0024048990675612273,3.6991309217524664e-4,-0.013432035391797903,0.015981610389329604,-0.019139340210697395,1
2021-09-01,0.01624652640835522,0.021222962442508958,0.02272825107755609,0.02670891310434029,0,1
2021-09-02,-0.0011238709215919786,0.0028922217653699752,-0.008962715599291998,-0.005285006688752417,8.048290172870418e-4,1
2021-09-03,-0.013157685696594533,-0.03377711773982679,-0.0332233946276052,-0.027630268282500134,-0.024156419548034422,1
2021-09-06,0.002062380517343736,-0.0014947462179638249,-0.015283381890630816,0.010450975609993432,0.004932868320024645,1
2021-09-07,0.0013725976609157467,-7.481556568784654e-4,0.004888277890290884,0.013007069626347548,-0.009614138055733672,1
2021-09-08,-0.006293279109306129,0.013013754377101262,0.007633624855070985,0.0026570333336419054,-0.015577505536185724,1
2021-09-09,-0.0043199725246030225,-0.01713904041821301,0.011000454689821786,0.009056741151042729,-0.0059046987247384445,1
2021-09-10,-0.01203722917644682,-0.012098491618088283,-0.02702867238791926,-0.029739171618303733,-0.039988068973186595,1
2021-09-13,0.013796923635422455,0.015474949486780258,0.014298412734679336,0.006172859107081016,0.0200500687243161,1
2021-09-14,-0.004103143361228626,-0.00902938404365745,-0.013245226750020567,-0.018634059952416716,-0.04051038216350228,1
2021-09-15,-0.016606328738881994,-0.01446549031636519,-0.027028672387919374,-0.026805973139555274,-0.038789410132266486,1
2021-09-16,0.011319049369594898,-0.005768137774051166,0.03506645810451268,0.038492861124152684,0.04237793072959827,1
2021-09-17,0.0031095557493419474,0.033747369324130964,0.02032800402725252,0.021835765514998842,0.04408829613555357,1
2021-09-20,-0.012115235232645965,0.021760009608254555,0.011866557284279848,0.03938107281674973,0.10149702083278174,1
2021-09-21,0.011555730866182471,0.023793500919542094,0.004707473387249541,0.025536326904430213,0.02949616326128656,1
2021-09-22,0.005966676378728978,0.002490597240223622,0.030395468452413196,-0.008201133430858832,0.016648415337026205,1
2021-09-23,0.0077465849632655645,-0.016481942967414436,0.024748169689194174,-0.0025094115604459657,-0.009408338772693372,1
2021-09-24,-4.2825713330572754e-4,0.01896645888609156,0.022289417511520176,0.020604636217375225,0.018728985106277123,1
2021-09-27,0.014522607217154341,0.022086745329351593,0.038073732215570484,0.03421795671893569,0.06062462181643484,1
2021-09-28,-0.02627835750723782,0.0017322020974019422,-0.016270319749808887,-0.033515021710176535,-0.0350749071308329,1
2021-09-29,0.012465597609004295,0.030341493250650154,0.008469500113573784,0.012570015697641532,0.02444879651936262,1
2021-09-30,-0.009402874833728174,0.0026828252444532448,-0.03213742523881441,-0.013272950706400775,-0.034494324668999314,1
